respondent;variant_status;mainline;variant;original_developers;common_active_maintainers;motivation;motivation_detail
R1_60;Attached;curl/curl;Unity-Technologies/curl;none;no;legal;nan
R1_60;Attached;curl/curl;Unity-Technologies/curl;none;no;technical;nan
R1_60;Attached;curl/curl;Unity-Technologies/curl;none;no;governance;nan
R1_60;Attached;curl/curl;Unity-Technologies/curl;none;no;others;supporting personal projects
R1_60;Attached;curl/curl;Unity-Technologies/curl;none;no;technical;nan
R1_60;Attached;curl/curl;Unity-Technologies/curl;none;no;others;supporting personal projects
R1_60;Attached;curl/curl;Unity-Technologies/curl;none;no;technical;nan
R1_60;Attached;curl/curl;Unity-Technologies/curl;none;no;governance;nan
R1_60;Attached;curl/curl;Unity-Technologies/curl;none;no;technical;nan
R1_60;Attached;curl/curl;Unity-Technologies/curl;none;no;governance;nan
R1_60;Attached;curl/curl;Unity-Technologies/curl;none;no;legal;nan
R1_60;Attached;curl/curl;Unity-Technologies/curl;none;no;others;supporting personal projects
R1_61;Attached;eclipse/winery;OpenTOSCA/winery;6 -- 10;yes;technical;nan
R1_61;Attached;eclipse/winery;OpenTOSCA/winery;6 -- 10;yes;legal;nan
R1_61;Attached;eclipse/winery;OpenTOSCA/winery;6 -- 10;yes;others;supporting upstream
R1_61;Attached;eclipse/winery;OpenTOSCA/winery;6 -- 10;yes;technical;nan
R1_61;Attached;eclipse/winery;OpenTOSCA/winery;6 -- 10;yes;governance;nan
R1_61;Attached;eclipse/winery;OpenTOSCA/winery;6 -- 10;yes;legal;nan
R1_61;Attached;eclipse/winery;OpenTOSCA/winery;6 -- 10;yes;technical;nan
R1_61;Attached;eclipse/winery;OpenTOSCA/winery;6 -- 10;yes;governance;nan
R1_61;Attached;eclipse/winery;OpenTOSCA/winery;6 -- 10;yes;others;supporting upstream
R1_61;Attached;eclipse/winery;OpenTOSCA/winery;6 -- 10;yes;technical;nan
R1_61;Attached;eclipse/winery;OpenTOSCA/winery;6 -- 10;yes;others;supporting upstream
R1_61;Attached;eclipse/winery;OpenTOSCA/winery;6 -- 10;yes;technical;nan
R1_61;Attached;eclipse/winery;OpenTOSCA/winery;6 -- 10;yes;governance;nan
R1_61;Attached;eclipse/winery;OpenTOSCA/winery;6 -- 10;yes;technical;nan
R1_61;Attached;eclipse/winery;OpenTOSCA/winery;6 -- 10;yes;governance;nan
R1_61;Attached;eclipse/winery;OpenTOSCA/winery;6 -- 10;yes;legal;nan
R1_61;Attached;eclipse/winery;OpenTOSCA/winery;6 -- 10;yes;others;supporting upstream
R1_62;Attached;rogerclarkmelbourne/Arduino_STM32;stevstrong/Arduino_STM32;one;yes;technical;maintenance
R1_62;Attached;rogerclarkmelbourne/Arduino_STM32;stevstrong/Arduino_STM32;one;yes;legal;nan
R1_62;Attached;rogerclarkmelbourne/Arduino_STM32;stevstrong/Arduino_STM32;one;yes;others;nan
R1_62;Attached;rogerclarkmelbourne/Arduino_STM32;stevstrong/Arduino_STM32;one;yes;technical;maintenance
R1_62;Attached;rogerclarkmelbourne/Arduino_STM32;stevstrong/Arduino_STM32;one;yes;governance;nan
R1_62;Attached;rogerclarkmelbourne/Arduino_STM32;stevstrong/Arduino_STM32;one;yes;legal;nan
R1_62;Attached;rogerclarkmelbourne/Arduino_STM32;stevstrong/Arduino_STM32;one;yes;technical;maintenance
R1_62;Attached;rogerclarkmelbourne/Arduino_STM32;stevstrong/Arduino_STM32;one;yes;governance;nan
R1_62;Attached;rogerclarkmelbourne/Arduino_STM32;stevstrong/Arduino_STM32;one;yes;others;nan
R1_62;Attached;rogerclarkmelbourne/Arduino_STM32;stevstrong/Arduino_STM32;one;yes;technical;maintenance
R1_62;Attached;rogerclarkmelbourne/Arduino_STM32;stevstrong/Arduino_STM32;one;yes;others;nan
R1_62;Attached;rogerclarkmelbourne/Arduino_STM32;stevstrong/Arduino_STM32;one;yes;technical;maintenance
R1_62;Attached;rogerclarkmelbourne/Arduino_STM32;stevstrong/Arduino_STM32;one;yes;governance;nan
R1_62;Attached;rogerclarkmelbourne/Arduino_STM32;stevstrong/Arduino_STM32;one;yes;technical;maintenance
R1_62;Attached;rogerclarkmelbourne/Arduino_STM32;stevstrong/Arduino_STM32;one;yes;governance;nan
R1_62;Attached;rogerclarkmelbourne/Arduino_STM32;stevstrong/Arduino_STM32;one;yes;legal;nan
R1_62;Attached;rogerclarkmelbourne/Arduino_STM32;stevstrong/Arduino_STM32;one;yes;others;nan
R1_63;Attached;NickWaterton/Roomba980-Python;pschmitt/roombapy;none;no;technical;maintenance
R1_63;Attached;NickWaterton/Roomba980-Python;pschmitt/roombapy;none;no;legal;nan
R1_63;Attached;NickWaterton/Roomba980-Python;pschmitt/roombapy;none;no;others;code quality
R1_63;Attached;NickWaterton/Roomba980-Python;pschmitt/roombapy;none;no;technical;maintenance
R1_63;Attached;NickWaterton/Roomba980-Python;pschmitt/roombapy;none;no;governance;nan
R1_63;Attached;NickWaterton/Roomba980-Python;pschmitt/roombapy;none;no;legal;nan
R1_63;Attached;NickWaterton/Roomba980-Python;pschmitt/roombapy;none;no;technical;maintenance
R1_63;Attached;NickWaterton/Roomba980-Python;pschmitt/roombapy;none;no;governance;nan
R1_63;Attached;NickWaterton/Roomba980-Python;pschmitt/roombapy;none;no;others;code quality
R1_63;Attached;NickWaterton/Roomba980-Python;pschmitt/roombapy;none;no;technical;maintenance
R1_63;Attached;NickWaterton/Roomba980-Python;pschmitt/roombapy;none;no;others;code quality
R1_63;Attached;NickWaterton/Roomba980-Python;pschmitt/roombapy;none;no;technical;maintenance
R1_63;Attached;NickWaterton/Roomba980-Python;pschmitt/roombapy;none;no;governance;nan
R1_63;Attached;NickWaterton/Roomba980-Python;pschmitt/roombapy;none;no;technical;maintenance
R1_63;Attached;NickWaterton/Roomba980-Python;pschmitt/roombapy;none;no;governance;nan
R1_63;Attached;NickWaterton/Roomba980-Python;pschmitt/roombapy;none;no;legal;nan
R1_63;Attached;NickWaterton/Roomba980-Python;pschmitt/roombapy;none;no;others;code quality
R1_64;Attached;apex-enterprise-patterns/fflib-apex-common;wimvelzeboer/fflib-apex-common;one;yes;technical;nan
R1_64;Attached;apex-enterprise-patterns/fflib-apex-common;wimvelzeboer/fflib-apex-common;one;yes;legal;nan
R1_64;Attached;apex-enterprise-patterns/fflib-apex-common;wimvelzeboer/fflib-apex-common;one;yes;others;nan
R1_64;Attached;apex-enterprise-patterns/fflib-apex-common;wimvelzeboer/fflib-apex-common;one;yes;technical;nan
R1_64;Attached;apex-enterprise-patterns/fflib-apex-common;wimvelzeboer/fflib-apex-common;one;yes;governance;responsiveness
R1_64;Attached;apex-enterprise-patterns/fflib-apex-common;wimvelzeboer/fflib-apex-common;one;yes;legal;nan
R1_64;Attached;apex-enterprise-patterns/fflib-apex-common;wimvelzeboer/fflib-apex-common;one;yes;technical;nan
R1_64;Attached;apex-enterprise-patterns/fflib-apex-common;wimvelzeboer/fflib-apex-common;one;yes;governance;responsiveness
R1_64;Attached;apex-enterprise-patterns/fflib-apex-common;wimvelzeboer/fflib-apex-common;one;yes;others;nan
R1_64;Attached;apex-enterprise-patterns/fflib-apex-common;wimvelzeboer/fflib-apex-common;one;yes;technical;nan
R1_64;Attached;apex-enterprise-patterns/fflib-apex-common;wimvelzeboer/fflib-apex-common;one;yes;others;nan
R1_64;Attached;apex-enterprise-patterns/fflib-apex-common;wimvelzeboer/fflib-apex-common;one;yes;technical;nan
R1_64;Attached;apex-enterprise-patterns/fflib-apex-common;wimvelzeboer/fflib-apex-common;one;yes;governance;responsiveness
R1_64;Attached;apex-enterprise-patterns/fflib-apex-common;wimvelzeboer/fflib-apex-common;one;yes;technical;nan
R1_64;Attached;apex-enterprise-patterns/fflib-apex-common;wimvelzeboer/fflib-apex-common;one;yes;governance;responsiveness
R1_64;Attached;apex-enterprise-patterns/fflib-apex-common;wimvelzeboer/fflib-apex-common;one;yes;legal;nan
R1_64;Attached;apex-enterprise-patterns/fflib-apex-common;wimvelzeboer/fflib-apex-common;one;yes;others;nan
R1_65;Attached;golang/exp;oakmound/shiny;none;no;technical;feature frozen
R1_65;Attached;golang/exp;oakmound/shiny;none;no;legal;nan
R1_65;Attached;golang/exp;oakmound/shiny;none;no;others;nan
R1_65;Attached;golang/exp;oakmound/shiny;none;no;technical;feature frozen
R1_65;Attached;golang/exp;oakmound/shiny;none;no;governance;nan
R1_65;Attached;golang/exp;oakmound/shiny;none;no;legal;nan
R1_65;Attached;golang/exp;oakmound/shiny;none;no;technical;feature frozen
R1_65;Attached;golang/exp;oakmound/shiny;none;no;governance;nan
R1_65;Attached;golang/exp;oakmound/shiny;none;no;others;nan
R1_65;Attached;golang/exp;oakmound/shiny;none;no;technical;feature frozen
R1_65;Attached;golang/exp;oakmound/shiny;none;no;others;nan
R1_65;Attached;golang/exp;oakmound/shiny;none;no;technical;feature frozen
R1_65;Attached;golang/exp;oakmound/shiny;none;no;governance;nan
R1_65;Attached;golang/exp;oakmound/shiny;none;no;technical;feature frozen
R1_65;Attached;golang/exp;oakmound/shiny;none;no;governance;nan
R1_65;Attached;golang/exp;oakmound/shiny;none;no;legal;nan
R1_65;Attached;golang/exp;oakmound/shiny;none;no;others;nan
R1_66;Attached;golang/crypto;ProtonMail/go-crypto;none;no;technical;feature frozen
R1_66;Attached;golang/crypto;ProtonMail/go-crypto;none;no;legal;nan
R1_66;Attached;golang/crypto;ProtonMail/go-crypto;none;no;others;seeked community help
R1_66;Attached;golang/crypto;ProtonMail/go-crypto;none;no;technical;feature frozen
R1_66;Attached;golang/crypto;ProtonMail/go-crypto;none;no;governance;nan
R1_66;Attached;golang/crypto;ProtonMail/go-crypto;none;no;legal;nan
R1_66;Attached;golang/crypto;ProtonMail/go-crypto;none;no;technical;feature frozen
R1_66;Attached;golang/crypto;ProtonMail/go-crypto;none;no;governance;nan
R1_66;Attached;golang/crypto;ProtonMail/go-crypto;none;no;others;seeked community help
R1_66;Attached;golang/crypto;ProtonMail/go-crypto;none;no;technical;feature frozen
R1_66;Attached;golang/crypto;ProtonMail/go-crypto;none;no;others;seeked community help
R1_66;Attached;golang/crypto;ProtonMail/go-crypto;none;no;technical;feature frozen
R1_66;Attached;golang/crypto;ProtonMail/go-crypto;none;no;governance;nan
R1_66;Attached;golang/crypto;ProtonMail/go-crypto;none;no;technical;feature frozen
R1_66;Attached;golang/crypto;ProtonMail/go-crypto;none;no;governance;nan
R1_66;Attached;golang/crypto;ProtonMail/go-crypto;none;no;legal;nan
R1_66;Attached;golang/crypto;ProtonMail/go-crypto;none;no;others;seeked community help
R1_67;Attached;JamesNK/Newtonsoft.Json;jilleJr/Newtonsoft.Json-for-Unity;none;no;technical;new features
R1_67;Attached;JamesNK/Newtonsoft.Json;jilleJr/Newtonsoft.Json-for-Unity;none;no;legal;nan
R1_67;Attached;JamesNK/Newtonsoft.Json;jilleJr/Newtonsoft.Json-for-Unity;none;no;others;nan
R1_67;Attached;JamesNK/Newtonsoft.Json;jilleJr/Newtonsoft.Json-for-Unity;none;no;technical;new features
R1_67;Attached;JamesNK/Newtonsoft.Json;jilleJr/Newtonsoft.Json-for-Unity;none;no;governance;responsiveness
R1_67;Attached;JamesNK/Newtonsoft.Json;jilleJr/Newtonsoft.Json-for-Unity;none;no;legal;nan
R1_67;Attached;JamesNK/Newtonsoft.Json;jilleJr/Newtonsoft.Json-for-Unity;none;no;technical;new features
R1_67;Attached;JamesNK/Newtonsoft.Json;jilleJr/Newtonsoft.Json-for-Unity;none;no;governance;responsiveness
R1_67;Attached;JamesNK/Newtonsoft.Json;jilleJr/Newtonsoft.Json-for-Unity;none;no;others;nan
R1_67;Attached;JamesNK/Newtonsoft.Json;jilleJr/Newtonsoft.Json-for-Unity;none;no;technical;new features
R1_67;Attached;JamesNK/Newtonsoft.Json;jilleJr/Newtonsoft.Json-for-Unity;none;no;others;nan
R1_67;Attached;JamesNK/Newtonsoft.Json;jilleJr/Newtonsoft.Json-for-Unity;none;no;technical;new features
R1_67;Attached;JamesNK/Newtonsoft.Json;jilleJr/Newtonsoft.Json-for-Unity;none;no;governance;responsiveness
R1_67;Attached;JamesNK/Newtonsoft.Json;jilleJr/Newtonsoft.Json-for-Unity;none;no;technical;new features
R1_67;Attached;JamesNK/Newtonsoft.Json;jilleJr/Newtonsoft.Json-for-Unity;none;no;governance;responsiveness
R1_67;Attached;JamesNK/Newtonsoft.Json;jilleJr/Newtonsoft.Json-for-Unity;none;no;legal;nan
R1_67;Attached;JamesNK/Newtonsoft.Json;jilleJr/Newtonsoft.Json-for-Unity;none;no;others;nan
R1_68;Attached;apple/swift;swiftwasm/swift;none;yes;technical;technology
R1_68;Attached;apple/swift;swiftwasm/swift;none;yes;legal;nan
R1_68;Attached;apple/swift;swiftwasm/swift;none;yes;others;nan
R1_68;Attached;apple/swift;swiftwasm/swift;none;yes;technical;technology
R1_68;Attached;apple/swift;swiftwasm/swift;none;yes;governance;nan
R1_68;Attached;apple/swift;swiftwasm/swift;none;yes;legal;nan
R1_68;Attached;apple/swift;swiftwasm/swift;none;yes;technical;technology
R1_68;Attached;apple/swift;swiftwasm/swift;none;yes;governance;nan
R1_68;Attached;apple/swift;swiftwasm/swift;none;yes;others;nan
R1_68;Attached;apple/swift;swiftwasm/swift;none;yes;technical;technology
R1_68;Attached;apple/swift;swiftwasm/swift;none;yes;others;nan
R1_68;Attached;apple/swift;swiftwasm/swift;none;yes;technical;technology
R1_68;Attached;apple/swift;swiftwasm/swift;none;yes;governance;nan
R1_68;Attached;apple/swift;swiftwasm/swift;none;yes;technical;technology
R1_68;Attached;apple/swift;swiftwasm/swift;none;yes;governance;nan
R1_68;Attached;apple/swift;swiftwasm/swift;none;yes;legal;nan
R1_68;Attached;apple/swift;swiftwasm/swift;none;yes;others;nan
R1_69;Attached;austencm/youtube-auto-like;youtube-auto-like;cannot remember;yes;technical;different goals
R1_69;Attached;austencm/youtube-auto-like;youtube-auto-like;cannot remember;yes;legal;nan
R1_69;Attached;austencm/youtube-auto-like;youtube-auto-like;cannot remember;yes;others;nan
R1_69;Attached;austencm/youtube-auto-like;youtube-auto-like;cannot remember;yes;technical;different goals
R1_69;Attached;austencm/youtube-auto-like;youtube-auto-like;cannot remember;yes;governance;nan
R1_69;Attached;austencm/youtube-auto-like;youtube-auto-like;cannot remember;yes;legal;nan
R1_69;Attached;austencm/youtube-auto-like;youtube-auto-like;cannot remember;yes;technical;different goals
R1_69;Attached;austencm/youtube-auto-like;youtube-auto-like;cannot remember;yes;governance;nan
R1_69;Attached;austencm/youtube-auto-like;youtube-auto-like;cannot remember;yes;others;nan
R1_69;Attached;austencm/youtube-auto-like;youtube-auto-like;cannot remember;yes;technical;different goals
R1_69;Attached;austencm/youtube-auto-like;youtube-auto-like;cannot remember;yes;others;nan
R1_69;Attached;austencm/youtube-auto-like;youtube-auto-like;cannot remember;yes;technical;different goals
R1_69;Attached;austencm/youtube-auto-like;youtube-auto-like;cannot remember;yes;governance;nan
R1_69;Attached;austencm/youtube-auto-like;youtube-auto-like;cannot remember;yes;technical;different goals
R1_69;Attached;austencm/youtube-auto-like;youtube-auto-like;cannot remember;yes;governance;nan
R1_69;Attached;austencm/youtube-auto-like;youtube-auto-like;cannot remember;yes;legal;nan
R1_69;Attached;austencm/youtube-auto-like;youtube-auto-like;cannot remember;yes;others;nan
R1_7;Attached;Red5/red5-server;ant-media/Ant-Media-Server;6 -- 10;no;technical;new features
R1_7;Attached;Red5/red5-server;ant-media/Ant-Media-Server;6 -- 10;no;legal;commercial variant
R1_7;Attached;Red5/red5-server;ant-media/Ant-Media-Server;6 -- 10;no;others;supporting personal projects
R1_7;Attached;Red5/red5-server;ant-media/Ant-Media-Server;6 -- 10;no;technical;new features
R1_7;Attached;Red5/red5-server;ant-media/Ant-Media-Server;6 -- 10;no;governance;nan
R1_7;Attached;Red5/red5-server;ant-media/Ant-Media-Server;6 -- 10;no;legal;commercial variant
R1_7;Attached;Red5/red5-server;ant-media/Ant-Media-Server;6 -- 10;no;technical;new features
R1_7;Attached;Red5/red5-server;ant-media/Ant-Media-Server;6 -- 10;no;governance;nan
R1_7;Attached;Red5/red5-server;ant-media/Ant-Media-Server;6 -- 10;no;others;supporting personal projects
R1_7;Attached;Red5/red5-server;ant-media/Ant-Media-Server;6 -- 10;no;technical;new features
R1_7;Attached;Red5/red5-server;ant-media/Ant-Media-Server;6 -- 10;no;others;supporting personal projects
R1_7;Attached;Red5/red5-server;ant-media/Ant-Media-Server;6 -- 10;no;technical;new features
R1_7;Attached;Red5/red5-server;ant-media/Ant-Media-Server;6 -- 10;no;governance;nan
R1_7;Attached;Red5/red5-server;ant-media/Ant-Media-Server;6 -- 10;no;technical;new features
R1_7;Attached;Red5/red5-server;ant-media/Ant-Media-Server;6 -- 10;no;governance;nan
R1_7;Attached;Red5/red5-server;ant-media/Ant-Media-Server;6 -- 10;no;legal;commercial variant
R1_7;Attached;Red5/red5-server;ant-media/Ant-Media-Server;6 -- 10;no;others;supporting personal projects
R1_70;Attached;dashpay/dash;PIVX-Project/PIVX;one;no;technical;different goals
R1_70;Attached;dashpay/dash;PIVX-Project/PIVX;one;no;legal;nan
R1_70;Attached;dashpay/dash;PIVX-Project/PIVX;one;no;others;nan
R1_70;Attached;dashpay/dash;PIVX-Project/PIVX;one;no;technical;different goals
R1_70;Attached;dashpay/dash;PIVX-Project/PIVX;one;no;governance;nan
R1_70;Attached;dashpay/dash;PIVX-Project/PIVX;one;no;legal;nan
R1_70;Attached;dashpay/dash;PIVX-Project/PIVX;one;no;technical;different goals
R1_70;Attached;dashpay/dash;PIVX-Project/PIVX;one;no;governance;nan
R1_70;Attached;dashpay/dash;PIVX-Project/PIVX;one;no;others;nan
R1_70;Attached;dashpay/dash;PIVX-Project/PIVX;one;no;technical;different goals
R1_70;Attached;dashpay/dash;PIVX-Project/PIVX;one;no;others;nan
R1_70;Attached;dashpay/dash;PIVX-Project/PIVX;one;no;technical;different goals
R1_70;Attached;dashpay/dash;PIVX-Project/PIVX;one;no;governance;nan
R1_70;Attached;dashpay/dash;PIVX-Project/PIVX;one;no;technical;different goals
R1_70;Attached;dashpay/dash;PIVX-Project/PIVX;one;no;governance;nan
R1_70;Attached;dashpay/dash;PIVX-Project/PIVX;one;no;legal;nan
R1_70;Attached;dashpay/dash;PIVX-Project/PIVX;one;no;others;nan
R1_71;Attached;getsentry/sentry-auth-google;siemens/sentry-auth-oidc;none;no;technical;different goals
R1_71;Attached;getsentry/sentry-auth-google;siemens/sentry-auth-oidc;none;no;legal;nan
R1_71;Attached;getsentry/sentry-auth-google;siemens/sentry-auth-oidc;none;no;others;nan
R1_71;Attached;getsentry/sentry-auth-google;siemens/sentry-auth-oidc;none;no;technical;different goals
R1_71;Attached;getsentry/sentry-auth-google;siemens/sentry-auth-oidc;none;no;governance;responsiveness
R1_71;Attached;getsentry/sentry-auth-google;siemens/sentry-auth-oidc;none;no;legal;nan
R1_71;Attached;getsentry/sentry-auth-google;siemens/sentry-auth-oidc;none;no;technical;different goals
R1_71;Attached;getsentry/sentry-auth-google;siemens/sentry-auth-oidc;none;no;governance;responsiveness
R1_71;Attached;getsentry/sentry-auth-google;siemens/sentry-auth-oidc;none;no;others;nan
R1_71;Attached;getsentry/sentry-auth-google;siemens/sentry-auth-oidc;none;no;technical;different goals
R1_71;Attached;getsentry/sentry-auth-google;siemens/sentry-auth-oidc;none;no;others;nan
R1_71;Attached;getsentry/sentry-auth-google;siemens/sentry-auth-oidc;none;no;technical;different goals
R1_71;Attached;getsentry/sentry-auth-google;siemens/sentry-auth-oidc;none;no;governance;responsiveness
R1_71;Attached;getsentry/sentry-auth-google;siemens/sentry-auth-oidc;none;no;technical;different goals
